,id,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
400,14840,13,5,123,15,1,0,0,1,2.0,1000.0,13,0.0
401,6560,5,0,40,4,0,0,1,1,2.0,30.0,2,0.0
402,9469,2,5,73,15,1,0,0,1,2.0,500.0,13,0.0
403,5275,5,5,20,15,1,0,1,1,,100.0,37,0.0
404,6180,10,0,249,4,1,0,1,1,2.0,10.0,2,0.0
405,2702,1,0,91,4,1,0,1,1,5.0,50.0,2,0.0
406,3968,5,0,72,4,1,0,1,1,10.0,30.0,2,0.0
407,2039,2,5,258,15,1,0,0,1,2.0,50.0,37,0.0
408,1011,6,14,243,15,1,0,0,1,3.0,200.0,37,0.0
409,6895,13,5,73,15,1,0,0,1,3.0,100.0,13,0.0
410,11572,10,5,317,15,1,0,0,1,4.0,500.0,13,0.0
411,5,11,0,309,4,1,0,1,1,2.0,100.0,2,0.0
412,10786,11,0,91,6,1,0,0,1,7.0,110.0,18,0.0
413,3278,5,3,44,5,1,0,1,1,2.0,37510.0,29,0.0
414,6025,13,0,91,4,0,0,1,1,2.0,10.0,2,0.0
415,9629,5,0,91,4,1,0,0,1,3.0,15.0,2,0.0
416,4431,14,0,91,4,0,0,1,1,1.0,10.0,2,0.0
417,7301,13,0,72,15,1,0,1,1,,10.0,13,0.0
418,704,0,2,148,15,1,0,1,1,3.0,3000.0,13,1.0
419,6417,14,0,304,15,1,0,0,1,2.0,200.0,37,0.0
420,8726,5,5,258,15,1,0,0,1,3.0,500.0,37,0.0
421,2123,2,5,123,15,1,0,0,1,2.0,500.0,13,0.0
422,11989,2,5,123,15,1,0,0,1,13.0,500.0,13,0.0
423,7256,1,5,269,15,1,0,0,1,3.0,300.0,37,0.0
424,4343,5,11,165,15,1,0,0,1,3.0,10.0,37,0.0
425,911,2,0,91,4,1,0,1,1,1.0,10.0,2,0.0
426,14357,14,11,136,4,1,0,1,1,1.0,10.0,2,0.0
427,359,2,5,123,15,1,0,0,1,3.0,500.0,13,0.0
428,1905,11,0,309,4,1,0,1,1,4.0,50.0,2,0.0
429,6352,5,0,249,4,1,0,0,1,5.0,100.0,2,0.0
430,12551,13,5,258,5,1,0,0,1,2.0,10.0,22,0.0
431,8242,13,11,165,15,1,0,0,3,,500.0,37,0.0
432,11895,1,5,258,15,1,0,0,1,1.0,120.0,37,0.0
433,1341,5,0,309,4,1,0,1,1,1.0,10.0,2,0.0
434,3693,5,5,317,15,1,0,0,1,2.0,500.0,13,0.0
435,5178,5,5,73,15,1,0,0,1,5.0,100.0,13,0.0
436,3612,2,5,317,15,1,0,0,1,1.0,150.0,13,0.0
437,6717,1,10,110,5,1,0,0,1,2.0,50.0,22,0.0
438,6297,2,5,123,15,1,0,0,1,1.0,100.0,13,0.0
439,333,10,14,261,14,0,0,1,1,,20000.0,32,0.0
440,487,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
441,6575,13,6,138,15,1,0,1,1,3.0,100.0,13,0.0
442,2362,0,0,309,4,1,0,1,1,12.0,30.0,2,0.0
443,7872,14,3,223,5,1,0,1,1,2.0,200.0,29,0.0
444,11688,2,5,317,15,1,0,0,1,3.0,15.0,13,0.0
445,13481,0,5,58,15,1,0,1,1,,1000.0,40,0.0
446,10613,1,5,50,15,1,0,0,1,1.0,6000.0,40,0.0
447,13303,11,11,78,15,1,0,0,1,,50.0,37,0.0
448,8216,6,5,258,15,1,0,0,1,3.0,2500.0,13,0.0
449,10179,5,5,317,15,1,0,0,1,5.0,100.0,10,0.0
450,1803,5,0,91,4,1,0,1,1,4.0,10.0,2,0.0
451,1973,13,5,123,15,1,0,0,1,3.0,50.0,37,0.0
452,582,2,5,20,4,1,0,1,1,5.0,50.0,2,0.0
453,5791,0,19,312,15,1,0,0,1,0.0,10000.0,13,1.0
454,11233,0,4,303,12,1,0,0,1,4.0,0.0,21,0.0
455,4050,2,5,123,15,1,0,0,1,13.0,10.0,37,0.0
456,1328,2,5,58,15,0,0,0,1,80.0,2000.0,13,0.0
457,7690,5,5,220,15,1,0,0,1,2.0,500.0,13,0.0
458,1682,13,11,165,15,1,0,0,1,2.0,50.0,37,0.0
459,4423,14,14,59,15,1,0,0,1,7.0,300.0,37,0.0
460,6609,10,10,137,15,1,0,0,1,3.0,600.0,13,0.0
461,2894,13,5,317,15,1,0,1,1,,500.0,37,0.0
462,1856,13,11,92,15,0,0,0,1,1.0,100.0,37,0.0
463,3798,11,0,43,15,1,0,0,1,4.0,500.0,37,0.0
464,11332,13,5,123,15,1,0,0,3,,500.0,37,0.0
465,10685,2,3,44,5,1,0,1,1,10.0,10.0,29,1.0
466,7208,2,5,73,15,1,0,0,1,13.0,500.0,37,0.0
467,1451,13,5,123,15,0,0,0,3,,80.0,13,0.0
468,144,11,0,249,4,0,0,1,1,2.0,10.0,2,0.0
469,7578,5,5,58,15,1,0,1,1,,100.0,13,0.0
470,14711,13,0,72,4,1,0,1,1,4.0,10.0,2,0.0
471,7229,5,5,58,15,1,0,1,1,,200.0,37,0.0
472,7254,5,0,91,4,1,0,0,1,1.0,200.0,2,0.0
473,693,15,5,317,15,5,0,1,1,,10.0,13,0.0
474,6586,2,0,72,4,1,0,0,1,1.0,10.0,2,0.0
475,8935,14,0,249,4,1,0,0,1,4.0,20.0,2,0.0
476,12745,15,0,249,4,1,0,1,1,3.0,10.0,2,0.0
477,5269,5,0,309,4,1,0,0,1,3.0,26.0,2,0.0
478,8934,1,6,190,15,1,0,0,1,,200.0,37,0.0
479,6055,11,0,91,4,1,0,1,1,3.0,30.0,2,0.0
480,8448,13,0,72,15,1,0,0,1,3.0,100.0,13,0.0
481,10484,1,11,211,4,1,0,1,1,2.0,10.0,2,0.0
482,1498,14,11,211,4,1,0,0,1,3.0,20.0,2,0.0
483,9948,2,11,30,15,1,0,0,3,,500.0,37,0.0
484,3260,5,5,333,15,1,0,1,1,,500.0,13,0.0
485,2244,2,0,91,15,1,0,0,1,3.0,800.0,13,0.0
486,2728,0,3,247,15,1,0,1,1,3.0,500.0,13,0.0
487,12148,1,0,304,4,1,0,0,1,5.0,10.0,2,0.0
488,7691,2,5,55,15,0,0,1,1,,500.0,37,0.0
489,8699,2,0,72,4,1,0,0,1,2.0,50.0,2,0.0
490,4993,11,11,136,15,1,0,0,1,10.0,1000.0,37,0.0
491,8321,11,11,164,4,1,0,1,1,2.0,120.0,2,0.0
492,4307,14,6,134,15,1,0,0,1,4.0,30.0,13,0.0
493,6841,13,0,249,4,1,0,1,1,4.0,10.0,2,0.0
494,8859,5,5,281,15,1,0,0,1,3.0,100.0,13,0.0
495,210,5,5,73,15,1,0,0,1,6.0,540.0,37,0.0
496,4887,5,0,72,15,1,0,0,1,2.0,300.0,13,0.0
497,14721,0,5,20,15,0,0,0,1,5.0,100.0,13,0.0
498,221,5,5,58,15,0,0,0,1,,100.0,13,0.0
499,12149,2,10,306,15,1,0,0,1,3.0,2000.0,13,0.0
500,8811,13,3,341,5,1,0,1,1,21.0,5000.0,29,1.0
501,1118,11,11,103,15,1,0,0,1,4.0,1000.0,36,0.0
502,6987,13,11,85,15,1,0,0,1,,1000.0,37,0.0
503,6694,2,0,309,4,1,0,1,1,5.0,50.0,2,0.0
504,10880,15,0,249,4,1,0,0,1,4.0,50.0,2,0.0
505,12225,2,5,317,15,1,0,0,1,,500.0,13,0.0
506,12277,11,4,82,15,1,0,0,1,0.0,2090.0,13,0.0
507,9587,2,0,72,15,1,0,0,1,1.0,5000.0,37,0.0
508,5894,2,11,165,15,1,0,0,1,2.0,50.0,13,0.0
509,5717,2,9,237,5,1,0,1,1,5.0,56660.0,29,1.0
510,8836,5,14,243,15,1,0,0,1,3.0,580.0,37,0.0
511,3541,2,5,317,15,1,0,0,1,13.0,300.0,37,0.0
512,1854,2,0,304,4,0,0,1,1,4.0,10.0,2,0.0
513,8876,2,0,111,4,0,0,0,1,7.0,10.0,2,0.0
514,14081,1,6,138,4,1,0,1,1,10.0,50.0,2,0.0
515,3245,1,5,281,15,1,0,1,1,,1000.0,13,0.0
516,7768,5,5,58,15,1,0,0,1,3.0,200.0,13,0.0
517,2252,14,0,72,4,0,0,1,1,6.0,50.0,2,0.0
518,2371,2,10,306,15,1,0,1,1,,300.0,40,0.0
519,1550,13,5,123,15,1,0,0,1,2.0,500.0,13,0.0
520,12651,1,5,55,15,1,0,1,1,,50.0,13,0.0
521,3016,13,0,97,4,1,0,1,1,2.0,20.0,2,0.0
522,9197,0,0,91,15,1,0,1,1,0.0,100.0,13,0.0
523,14449,11,0,249,4,1,0,1,1,2.0,10.0,2,0.0
524,10290,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
525,3866,13,0,249,4,1,0,1,1,15.0,500.0,2,0.0
526,8150,2,0,72,4,0,0,0,1,2.0,50.0,2,0.0
527,11095,5,5,123,15,1,0,0,1,2.0,500.0,37,0.0
528,4879,10,0,91,4,1,0,1,1,2.0,20.0,2,0.0
529,11243,1,0,309,4,1,0,1,1,2.0,10.0,2,0.0
530,13214,1,5,269,15,1,0,0,1,2.0,500.0,37,0.0
531,10782,11,11,165,15,1,0,0,1,6.0,1000.0,37,0.0
532,7777,5,0,304,15,1,0,0,1,20.0,500.0,13,0.0
533,8417,13,0,309,15,1,0,0,1,5.0,50.0,37,0.0
534,6241,14,0,249,5,1,0,0,1,1.0,10.0,22,0.0
535,12842,13,5,317,15,1,0,1,1,,2000.0,13,0.0
536,8378,11,0,249,15,1,0,0,1,3.0,500.0,37,0.0
537,5050,2,11,165,15,1,0,0,1,3.0,50.0,37,0.0
538,4312,2,0,72,4,1,0,1,1,1.0,588.0,2,0.0
539,11638,5,0,91,15,1,0,0,1,2.0,50.0,13,0.0
540,10871,13,14,14,15,1,0,1,1,,108.0,13,0.0
541,3896,1,0,72,4,1,0,1,1,1.0,20.0,2,0.0
542,18,5,5,20,15,1,0,1,1,3.0,100.0,13,0.0
543,5097,2,9,95,5,1,0,1,1,5.0,200.0,29,1.0
544,2193,13,0,91,15,1,0,0,1,3.0,200.0,13,0.0
545,12741,2,14,243,15,1,0,0,1,8.0,508.0,37,0.0
546,253,2,0,249,4,1,0,1,1,5.0,12.0,2,0.0
547,6169,13,14,243,15,1,0,0,1,4.0,580.0,13,0.0
548,8818,5,5,220,15,1,0,0,1,3.0,10.0,13,0.0
549,12473,14,0,111,4,1,0,0,1,4.0,10.0,2,0.0
550,11624,0,11,85,15,0,0,1,1,,500.0,13,0.0
551,8254,1,10,110,4,1,0,1,1,2.0,10.0,2,0.0
552,790,14,5,258,5,1,0,0,1,4.0,20.0,22,0.0
553,12213,13,5,58,15,1,0,1,1,,3000.0,13,0.0
554,14105,5,0,91,15,0,0,0,1,5.0,500.0,40,0.0
555,3894,5,5,269,15,1,0,0,1,3.0,500.0,37,0.0
556,2166,5,5,317,15,1,0,0,1,3.0,500.0,13,0.0
557,7528,2,5,317,15,1,0,0,1,2.0,200.0,37,0.0
558,9776,5,5,58,15,1,0,1,1,,2000.0,40,0.0
559,10600,2,9,237,5,1,0,1,1,3.0,100100.0,29,1.0
560,3819,2,11,136,15,1,0,0,1,2.0,10.0,13,0.0
561,3029,0,0,249,4,1,0,0,1,1.0,15.0,2,0.0
562,14736,2,5,281,15,1,0,0,3,,300.0,13,0.0
563,3657,2,9,95,5,1,0,0,1,3.0,21500.0,29,1.0
564,13841,5,5,58,15,1,0,1,3,,100.0,37,0.0
565,13325,1,5,73,15,1,0,0,1,2.0,1000.0,13,0.0
566,10981,2,0,91,15,1,0,0,1,,100.0,13,0.0
567,1849,10,0,309,4,1,0,1,1,2.0,10.0,2,0.0
568,6077,1,5,281,15,1,0,0,1,,100.0,37,0.0
569,5726,15,14,319,15,1,0,0,1,3.0,60.0,40,0.0
570,13207,1,9,325,15,1,0,0,1,3.0,100.0,36,0.0
571,6022,2,5,281,15,1,0,0,3,,100.0,13,0.0
572,6930,2,9,237,5,0,0,1,1,3.0,150100.0,29,1.0
573,784,1,19,80,3,1,0,1,1,3.0,,45,1.0
574,9847,2,5,344,15,1,0,0,1,5.0,50.0,40,0.0
575,11830,11,3,54,15,1,0,1,1,,60.0,10,1.0
576,10833,5,5,61,15,1,0,0,1,3.0,3000.0,37,0.0
577,11648,2,11,165,15,1,0,0,1,3.0,500.0,13,0.0
578,7870,0,3,311,15,1,0,1,3,,500.0,37,0.0
579,1621,5,11,165,15,0,0,0,1,2.0,50.0,13,0.0
580,997,1,5,123,15,1,0,0,1,3.0,208.0,13,0.0
581,479,2,11,165,15,1,0,0,1,4.0,1000.0,13,0.0
582,2031,5,0,91,15,1,0,0,1,3.0,500.0,37,0.0
583,11103,2,5,123,15,1,0,0,1,2.0,100.0,37,0.0
584,8634,14,11,52,15,1,0,0,1,20.0,800.0,37,0.0
585,14098,5,5,123,15,1,0,1,1,2.0,3000.0,36,0.0
586,13491,5,0,249,4,1,0,1,1,2.0,15.0,2,0.0
587,9546,13,5,123,15,1,0,0,1,,80.0,13,0.0
588,5009,11,0,72,4,1,0,1,1,6.0,14.0,2,0.0
589,5135,5,3,341,5,1,0,1,1,11.0,5000.0,29,1.0
590,13558,0,2,140,15,1,0,0,3,,100.0,36,0.0
591,12968,5,5,233,15,1,0,0,1,10.0,1000.0,13,0.0
592,4024,15,0,72,15,1,0,1,1,,500.0,40,0.0
593,8506,15,0,43,15,1,0,0,3,,500.0,13,0.0
594,13157,2,0,249,4,0,0,0,1,5.0,20.0,2,0.0
595,6113,5,6,190,15,1,0,0,1,2.0,50.0,13,0.0
596,11415,13,11,149,15,1,0,1,1,,5000.0,37,0.0
597,12268,13,5,123,15,1,0,0,1,1.0,100.0,37,0.0
598,4469,2,9,237,5,1,0,1,1,2.0,100100.0,29,1.0
599,6579,10,5,175,15,1,0,0,1,4.0,500.0,13,0.0
600,7596,5,5,317,15,1,0,1,1,2.0,2000.0,13,0.0
601,12959,2,11,85,15,1,0,0,3,,100.0,13,0.0
602,8415,14,11,165,15,1,0,0,1,4.0,100.0,13,0.0
603,7740,2,5,317,15,1,0,0,1,3.0,30.0,37,0.0
604,4352,13,5,25,15,1,0,0,1,15.0,500.0,13,0.0
605,10979,11,0,309,4,1,0,1,1,1.0,50.0,2,0.0
606,7882,14,0,304,4,1,0,1,1,1.0,10.0,2,0.0
607,4760,2,3,44,5,1,0,1,1,10.0,40100.0,29,1.0
608,12930,10,0,72,4,1,0,1,1,4.0,20.0,2,0.0
609,5758,5,5,296,15,0,0,0,1,20.0,1000.0,10,0.0
610,13423,2,5,317,15,1,0,1,1,,1000.0,37,0.0
611,11783,2,0,304,15,1,0,0,1,,50.0,37,0.0
612,6059,11,11,52,4,0,0,1,1,2.0,15.0,2,0.0
613,8586,10,0,72,4,1,0,1,1,3.0,10.0,2,0.0
614,3193,15,5,123,15,1,0,0,1,2.0,50.0,37,0.0
615,3542,1,11,78,15,1,0,0,1,5.0,500.0,13,0.0
616,5499,2,11,164,4,1,0,1,1,14.0,500.0,2,0.0
617,14808,0,8,141,15,1,0,1,3,3.0,1008.0,13,1.0
618,10670,2,0,72,4,0,0,0,1,5.0,10.0,2,0.0
619,10165,2,3,341,15,1,0,0,1,3.0,1000.0,36,1.0
620,11038,2,0,40,4,0,0,1,1,5.0,10.0,2,0.0
621,1407,0,9,237,5,1,0,1,1,5.0,5030.0,29,1.0
622,308,2,3,44,15,1,0,1,1,,1000.0,40,1.0
623,10248,1,10,137,15,1,0,0,1,5.0,2000.0,40,0.0
624,14466,11,5,123,15,1,0,0,1,1.0,500.0,36,0.0
625,12981,14,5,344,15,1,0,0,1,4.0,100.0,13,0.0
626,2730,2,11,165,15,1,0,0,1,5.0,50.0,37,0.0
627,11366,11,5,50,15,1,0,0,1,,1000.0,13,0.0
628,12603,5,0,309,4,0,0,1,1,1.0,10.0,2,0.0
629,51,5,5,317,15,1,0,0,1,2.0,100.0,37,0.0
630,413,2,0,40,4,1,0,1,1,30.0,200.0,2,0.0
631,11088,13,11,103,15,1,0,0,1,3.0,100.0,37,0.0
632,11007,10,5,317,15,1,0,0,1,2.0,100.0,13,0.0
633,14725,5,5,317,15,1,0,1,1,2.0,50.0,13,0.0
634,12406,5,11,136,15,1,0,0,1,2.0,10.0,13,0.0
635,11865,5,5,123,15,1,0,0,1,4.0,300.0,13,0.0
636,5765,1,5,233,15,1,0,0,1,4.0,100.0,13,0.0
637,13904,2,0,91,15,0,0,0,1,2.0,10.0,13,0.0
638,4029,1,11,165,5,0,0,0,1,10.0,20.0,22,0.0
639,11392,14,6,190,4,1,0,0,1,3.0,10.0,2,0.0
640,11495,5,5,96,15,1,0,0,1,2.0,2000.0,40,0.0
641,3995,2,10,110,5,1,0,1,1,15.0,100.0,22,0.0
642,4688,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
643,4123,6,5,58,15,1,0,1,1,1.0,200.0,37,0.0
644,14045,14,14,319,15,1,0,0,1,2.0,3000.0,36,0.0
645,414,2,3,341,5,1,0,0,1,3.0,200.0,29,1.0
646,6325,2,0,72,15,1,0,0,1,3.0,108.0,36,0.0
647,6370,11,0,72,4,1,0,1,1,2.0,10.0,2,0.0
648,14052,2,5,317,15,1,0,0,1,13.0,500.0,13,0.0
649,11212,5,0,249,4,1,0,0,1,2.0,10.0,2,0.0
650,849,2,0,91,15,1,0,0,1,3.0,630.0,13,0.0
651,963,2,5,258,4,1,0,0,1,1.0,130.0,2,0.0
652,5406,0,8,7,15,1,0,1,1,,500.0,13,1.0
653,4286,15,5,220,15,1,0,0,1,2.0,600.0,13,0.0
654,7571,5,5,58,15,0,0,1,1,,200.0,37,0.0
655,14348,13,0,72,15,1,0,0,1,3.0,50.0,37,0.0
656,3234,10,0,249,4,1,0,1,1,4.0,15.0,2,0.0
657,460,2,5,73,15,1,0,0,1,3.0,1212.0,37,0.0
658,13242,5,11,30,4,1,0,0,1,1.0,10.0,2,0.0
659,11363,13,5,317,15,1,0,0,1,2.0,500.0,37,0.0
660,884,2,14,243,15,1,0,0,1,3.0,1000.0,13,0.0
661,37,14,0,91,15,1,0,0,1,2.0,1000.0,37,0.0
662,6194,13,14,124,15,1,0,0,1,3.0,100.0,37,0.0
663,8498,5,0,249,4,1,0,1,1,1.0,10.0,2,0.0
664,2020,11,5,317,15,1,0,0,1,2.0,100.0,37,0.0
665,10432,2,0,72,4,0,0,1,1,1.0,10.0,2,0.0
666,7308,2,0,309,15,1,0,0,1,9.0,10.0,37,0.0
667,11626,6,11,52,4,0,0,1,1,5.0,70.0,2,0.0
668,1383,13,5,317,15,1,0,0,1,2.0,100.0,37,0.0
669,8,5,5,123,15,1,0,0,1,2.0,200.0,37,0.0
670,5932,13,5,123,15,1,0,0,1,3.0,5000.0,13,0.0
671,9313,2,5,175,15,0,0,0,1,2.0,10.0,13,0.0
672,8400,15,6,138,15,0,0,0,1,2.0,100.0,13,0.0
673,1965,5,5,123,15,0,0,0,1,3.0,10.0,37,0.0
674,3946,14,0,72,4,1,0,1,1,1.0,10.0,2,0.0
675,2187,13,11,136,15,1,0,0,1,3.0,1000.0,13,0.0
676,10395,5,5,258,15,1,0,0,1,15.0,1500.0,13,0.0
677,7446,13,5,123,15,1,0,0,1,1.0,100.0,13,0.0
678,8362,5,0,72,4,1,0,1,1,7.0,10.0,2,0.0
679,2421,2,5,61,15,1,0,0,1,2.0,50.0,13,0.0
680,7559,5,11,136,15,1,0,0,1,3.0,200.0,13,0.0
681,6138,5,10,137,15,1,0,0,1,3.0,100.0,37,0.0
682,13677,2,5,317,15,1,0,0,1,,100.0,13,0.0
683,9119,2,8,298,15,1,0,1,1,,500.0,36,1.0
684,1890,11,0,43,15,1,0,0,1,2.0,100.0,37,0.0
685,11691,2,9,95,15,1,0,1,1,,10000.0,13,1.0
686,14104,5,5,123,15,1,0,1,1,2.0,158.0,13,0.0
687,11689,2,6,138,15,1,0,1,1,3.0,60.0,13,0.0
688,9551,11,0,91,4,1,0,0,1,4.0,100.0,2,0.0
689,6157,11,9,197,5,1,0,0,1,5.0,434.5,29,1.0
690,6869,2,3,341,5,1,0,0,1,3.0,121.0,29,1.0
691,12167,1,0,249,4,1,0,1,1,2.0,10.0,2,0.0
692,6507,2,5,61,15,1,0,0,1,3.0,50.0,37,0.0
693,9425,5,0,91,4,1,0,0,1,2.0,20.0,2,0.0
694,2554,5,14,243,15,1,0,0,1,3.0,200.0,13,0.0
695,11463,13,14,319,15,1,0,1,1,3.0,500.0,13,0.0
696,2651,13,0,72,15,1,0,1,1,,10.0,37,0.0
697,8379,2,11,136,15,1,0,0,1,3.0,500.0,13,0.0
698,3571,5,5,123,15,0,0,0,1,2.0,100.0,13,0.0
699,3261,1,6,215,15,1,0,0,1,1.0,30.0,13,0.0
700,9752,0,3,44,15,1,0,1,1,3.0,2000.0,40,1.0
701,2751,5,5,233,15,1,0,0,1,10.0,5000.0,37,0.0
702,6485,13,5,123,15,1,0,1,1,3.0,2000.0,36,0.0
703,8748,10,0,194,4,1,0,1,1,2.0,15.0,2,0.0
704,13116,14,0,81,4,1,0,0,1,2.0,10.0,2,0.0
705,1298,6,5,123,15,1,0,0,1,3.0,2000.0,37,0.0
706,9854,13,5,123,15,1,0,0,1,2.0,50.0,13,0.0
707,14390,2,5,123,15,1,0,0,1,3.0,50.0,37,0.0
708,12933,5,0,89,4,1,0,0,1,3.0,50.0,2,0.0
709,11931,13,0,249,4,1,0,1,1,5.0,80.0,2,0.0
710,1942,2,5,281,15,1,0,1,1,,100.0,13,0.0
711,11986,10,0,111,4,0,0,1,1,4.0,20.0,2,0.0
712,10876,13,11,78,15,1,0,0,1,2.0,10.0,37,0.0
713,11571,13,5,317,15,1,0,0,1,2.0,500.0,13,0.0
714,760,2,0,72,4,1,0,0,1,1.0,30.0,2,0.0
715,12015,5,5,258,15,0,0,0,1,3.0,10.0,37,0.0
716,282,11,6,190,15,1,0,0,1,10.0,300.0,37,0.0
717,7378,13,5,317,15,1,0,0,1,2.0,50.0,13,0.0
718,4802,0,9,325,15,1,0,0,1,3.0,50.0,36,0.0
719,12558,1,3,98,5,1,0,1,1,20.0,250.0,29,1.0
720,7831,5,5,73,15,1,0,0,1,23.0,500.0,36,0.0
721,9111,6,5,67,15,1,0,0,1,4.0,300.0,13,0.0
722,13811,13,5,123,15,1,0,0,1,2.0,100.0,13,0.0
723,12340,14,5,123,15,1,0,0,1,2.0,1000.0,13,0.0
724,13552,13,11,102,15,1,0,0,1,4.0,50.0,37,0.0
725,3163,5,11,165,15,1,0,0,1,5.0,1000.0,37,0.0
726,5163,11,5,258,15,0,0,0,1,2.0,50.0,13,0.0
727,2596,2,0,194,4,1,0,0,1,6.0,60.0,2,0.0
728,5345,1,5,281,15,1,0,0,1,3.0,100.0,40,0.0
729,11061,5,5,258,15,1,0,0,1,6.0,600.0,13,0.0
730,8032,1,5,175,15,0,0,0,1,,300.0,13,0.0
731,2452,5,5,123,15,0,0,0,1,2.0,1000.0,13,0.0
732,14160,5,5,115,15,1,0,0,1,4.0,50.0,37,0.0
733,60,0,9,237,5,1,0,1,1,6.0,10.0,29,0.0
734,10155,2,5,123,15,1,0,0,1,2.0,500.0,13,0.0
735,8616,11,0,309,4,1,0,1,1,1.0,10.0,2,0.0
736,13270,2,9,95,5,1,0,1,1,3.0,80000.0,29,1.0
737,4885,2,5,123,15,0,0,0,1,10.0,1000.0,10,0.0
738,78,5,0,304,15,1,0,0,1,3.0,300.0,13,0.0
739,6510,5,0,72,4,1,0,1,1,3.0,10.0,2,0.0
740,4625,5,11,30,4,1,0,0,1,2.0,20.0,2,0.0
741,5800,13,0,72,4,1,0,1,1,2.0,100.0,2,0.0
742,13143,0,0,249,4,1,0,0,1,2.0,15.0,2,0.0
743,13582,11,5,317,15,1,0,0,1,60.0,5000.0,37,0.0
744,4757,13,11,165,15,1,0,0,3,,500.0,13,0.0
745,2226,13,5,175,15,1,0,0,1,5.0,100.0,13,0.0
746,8246,10,0,72,4,1,0,1,1,1.0,10.0,2,0.0
747,11539,2,5,61,15,1,0,0,1,5.0,500.0,13,0.0
748,118,15,5,83,0,1,0,0,1,,2300.0,31,0.0
749,3952,2,11,30,4,1,0,0,1,2.0,10.0,2,0.0
750,7892,5,0,43,15,0,0,0,1,2.0,38.0,13,0.0
751,14503,0,3,44,15,1,0,1,1,,500.0,13,1.0
752,13529,14,0,91,15,1,0,1,1,,50.0,13,0.0
753,11258,13,5,269,15,1,0,0,1,2.0,100.0,13,0.0
754,9607,5,0,72,4,0,0,1,1,1.0,10.0,2,0.0
755,3463,0,8,321,15,1,0,1,1,3.0,2000.0,13,0.0
756,6652,13,5,123,15,1,0,0,1,2.0,100.0,13,0.0
757,4251,5,5,317,15,1,0,0,1,3.0,300.0,13,0.0
758,5721,2,11,239,15,1,0,0,1,3.0,100.0,13,0.0
759,4105,13,0,91,15,1,0,0,1,5.0,500.0,13,0.0
760,1778,6,5,233,15,1,0,1,1,1.0,2000.0,36,0.0
761,11938,5,3,98,15,1,0,1,1,,50.0,13,0.0
762,12315,1,5,258,15,1,0,0,1,5.0,100.0,37,0.0
763,14066,11,0,72,4,1,0,1,1,5.0,400.0,2,0.0
764,9944,1,0,309,4,1,0,0,1,6.0,20.0,2,0.0
765,10263,13,11,165,15,1,0,0,1,3.0,10.0,37,0.0
766,5311,10,0,309,4,1,0,1,1,2.0,10.0,2,0.0
767,4818,2,0,249,4,1,0,0,1,2.0,10.0,2,0.0
768,1277,11,6,134,15,0,0,0,1,6.0,10.0,37,0.0
769,13917,13,6,134,15,1,0,0,3,,30.0,13,0.0
770,8740,5,5,317,15,1,0,1,3,,30.0,13,0.0
771,12290,13,5,317,15,1,0,0,1,3.0,500.0,13,0.0
772,9057,5,5,20,15,1,0,1,1,,507.0,37,0.0
773,12553,1,11,245,5,0,0,1,1,1.0,10.0,22,0.0
774,14539,2,11,78,15,1,0,0,1,3.0,100.0,37,0.0
775,5680,2,5,123,15,1,0,0,1,6.0,1000.0,13,0.0
776,6670,14,10,110,5,1,0,0,1,3.0,20.0,22,0.0
777,4752,5,0,249,4,0,0,1,1,4.0,12.5,2,0.0
778,11052,2,0,72,15,1,0,0,3,,200.0,13,0.0
779,12844,10,0,254,4,1,0,0,1,1.0,10.0,2,0.0
780,13892,5,5,123,15,1,0,0,1,5.0,5000.0,36,0.0
781,10101,2,5,123,15,1,0,0,1,2.0,100.0,13,0.0
782,6642,13,5,73,15,1,0,0,1,3.0,10.0,13,0.0
783,11583,2,6,134,15,1,0,0,1,2.0,30.0,40,0.0
784,3476,5,0,91,4,1,0,0,1,5.0,10.0,2,0.0
785,3510,5,0,249,4,1,0,1,1,1.0,15.0,2,0.0
786,6917,10,5,317,15,1,0,0,1,3.0,100.0,37,0.0
787,7745,11,0,72,4,0,0,1,1,1.0,10.0,2,0.0
788,8193,5,10,282,15,0,0,0,1,2.0,100.0,13,0.0
789,13083,10,5,123,15,1,0,0,1,1.0,1800.0,10,0.0
790,1096,13,6,134,15,1,0,0,1,2.0,100.0,13,0.0
791,9052,2,0,91,4,1,0,1,3,10.0,10.0,2,0.0
792,9972,14,0,304,15,0,0,0,1,1.0,100.0,37,0.0
793,9567,13,0,43,15,0,0,0,1,,110.0,13,0.0
794,9438,2,6,138,15,1,0,0,1,1.0,10.0,37,0.0
795,12293,0,11,92,15,0,0,0,1,,500.0,13,0.0
796,3227,5,5,58,15,0,0,0,3,,100.0,37,0.0
797,10121,2,11,165,15,1,0,1,1,3.0,100.0,40,0.0
798,10174,2,11,165,4,1,0,0,1,1.0,10.0,2,0.0
799,11521,2,11,30,4,1,0,0,1,5.0,15.0,2,0.0
800,12541,14,6,209,4,0,0,1,1,10.0,10.0,2,0.0
801,14432,2,0,91,4,1,0,0,1,1.0,10.0,2,0.0
