,Unnamed: 0,oplocdistrict,industryphy,industryco,enttype,state,adbusign,townsign,regtype,empnum,regcap,enttypegb,label
462,462,13,11,92,15,0,0,0,1,1,2,37,0.0
463,463,11,0,43,15,1,0,0,1,4,4,37,0.0
464,464,13,5,123,15,1,0,0,3,3,4,37,0.0
465,465,2,3,44,5,1,0,1,1,10,0,29,1.0
466,466,2,5,73,15,1,0,0,1,13,4,37,0.0
467,467,13,5,123,15,0,0,0,3,3,2,13,0.0
468,468,11,0,249,4,0,0,1,1,2,0,2,0.0
469,469,5,5,58,15,1,0,1,1,3,2,13,0.0
470,470,13,0,72,4,1,0,1,1,4,0,2,0.0
471,471,5,5,58,15,1,0,1,1,3,3,37,0.0
472,472,5,0,91,4,1,0,0,1,1,3,2,0.0
473,473,15,5,317,15,5,0,1,1,3,0,13,0.0
474,474,2,0,72,4,1,0,0,1,1,0,2,0.0
475,475,14,0,249,4,1,0,0,1,4,1,2,0.0
476,476,15,0,249,4,1,0,1,1,3,0,2,0.0
477,477,5,0,309,4,1,0,0,1,3,1,2,0.0
478,478,1,6,190,15,1,0,0,1,3,3,37,0.0
479,479,11,0,91,4,1,0,1,1,3,1,2,0.0
480,480,13,0,72,15,1,0,0,1,3,2,13,0.0
481,481,1,11,211,4,1,0,1,1,2,0,2,0.0
482,482,14,11,211,4,1,0,0,1,3,1,2,0.0
483,483,2,11,30,15,1,0,0,3,3,4,37,0.0
484,484,5,5,333,15,1,0,1,1,3,4,13,0.0
485,485,2,0,91,15,1,0,0,1,3,6,13,0.0
486,486,0,3,247,15,1,0,1,1,3,4,13,0.0
487,487,1,0,304,4,1,0,0,1,5,0,2,0.0
488,488,2,5,55,15,0,0,1,1,3,4,37,0.0
489,489,2,0,72,4,1,0,0,1,2,2,2,0.0
490,490,11,11,136,15,1,0,0,1,10,6,37,0.0
491,491,11,11,164,4,1,0,1,1,2,3,2,0.0
492,492,14,6,134,15,1,0,0,1,4,1,13,0.0
493,493,13,0,249,4,1,0,1,1,4,0,2,0.0
494,494,5,5,281,15,1,0,0,1,3,2,13,0.0
495,495,5,5,73,15,1,0,0,1,6,5,37,0.0
496,496,5,0,72,15,1,0,0,1,2,4,13,0.0
497,497,0,5,20,15,0,0,0,1,5,2,13,0.0
498,498,5,5,58,15,0,0,0,1,3,2,13,0.0
499,499,2,10,306,15,1,0,0,1,3,6,13,0.0
500,500,13,3,341,5,1,0,1,1,21,7,29,1.0
501,501,11,11,103,15,1,0,0,1,4,6,36,0.0
502,502,13,11,85,15,1,0,0,1,3,6,37,0.0
503,503,2,0,309,4,1,0,1,1,5,2,2,0.0
504,504,15,0,249,4,1,0,0,1,4,2,2,0.0
505,505,2,5,317,15,1,0,0,1,3,4,13,0.0
506,506,11,4,82,15,1,0,0,1,0,7,13,0.0
507,507,2,0,72,15,1,0,0,1,1,7,37,0.0
508,508,2,11,165,15,1,0,0,1,2,2,13,0.0
509,509,2,9,237,5,1,0,1,1,5,9,29,1.0
510,510,5,14,243,15,1,0,0,1,3,5,37,0.0
511,511,2,5,317,15,1,0,0,1,13,4,37,0.0
512,512,2,0,304,4,0,0,1,1,4,0,2,0.0
513,513,2,0,111,4,0,0,0,1,7,0,2,0.0
514,514,1,6,138,4,1,0,1,1,10,2,2,0.0
515,515,1,5,281,15,1,0,1,1,3,6,13,0.0
516,516,5,5,58,15,1,0,0,1,3,3,13,0.0
517,517,14,0,72,4,0,0,1,1,6,2,2,0.0
518,518,2,10,306,15,1,0,1,1,3,4,40,0.0
519,519,13,5,123,15,1,0,0,1,2,4,13,0.0
520,520,1,5,55,15,1,0,1,1,3,2,13,0.0
521,521,13,0,97,4,1,0,1,1,2,1,2,0.0
522,522,0,0,91,15,1,0,1,1,0,2,13,0.0
523,523,11,0,249,4,1,0,1,1,2,0,2,0.0
524,524,13,0,72,4,1,0,1,1,2,2,2,0.0
525,525,13,0,249,4,1,0,1,1,15,4,2,0.0
526,526,2,0,72,4,0,0,0,1,2,2,2,0.0
527,527,5,5,123,15,1,0,0,1,2,4,37,0.0
528,528,10,0,91,4,1,0,1,1,2,1,2,0.0
529,529,1,0,309,4,1,0,1,1,2,0,2,0.0
530,530,1,5,269,15,1,0,0,1,2,4,37,0.0
531,531,11,11,165,15,1,0,0,1,6,6,37,0.0
532,532,5,0,304,15,1,0,0,1,20,4,13,0.0
533,533,13,0,309,15,1,0,0,1,5,2,37,0.0
534,534,14,0,249,5,1,0,0,1,1,0,22,0.0
535,535,13,5,317,15,1,0,1,1,3,6,13,0.0
536,536,11,0,249,15,1,0,0,1,3,4,37,0.0
537,537,2,11,165,15,1,0,0,1,3,2,37,0.0
538,538,2,0,72,4,1,0,1,1,1,5,2,0.0
539,539,5,0,91,15,1,0,0,1,2,2,13,0.0
540,540,13,14,14,15,1,0,1,1,3,3,13,0.0
541,541,1,0,72,4,1,0,1,1,1,1,2,0.0
542,542,5,5,20,15,1,0,1,1,3,2,13,0.0
543,543,2,9,95,5,1,0,1,1,5,3,29,1.0
544,544,13,0,91,15,1,0,0,1,3,3,13,0.0
545,545,2,14,243,15,1,0,0,1,8,5,37,0.0
546,546,2,0,249,4,1,0,1,1,5,1,2,0.0
547,547,13,14,243,15,1,0,0,1,4,5,13,0.0
548,548,5,5,220,15,1,0,0,1,3,0,13,0.0
549,549,14,0,111,4,1,0,0,1,4,0,2,0.0
550,550,0,11,85,15,0,0,1,1,3,4,13,0.0
551,551,1,10,110,4,1,0,1,1,2,0,2,0.0
552,552,14,5,258,5,1,0,0,1,4,1,22,0.0
553,553,13,5,58,15,1,0,1,1,3,7,13,0.0
554,554,5,0,91,15,0,0,0,1,5,4,40,0.0
555,555,5,5,269,15,1,0,0,1,3,4,37,0.0
556,556,5,5,317,15,1,0,0,1,3,4,13,0.0
557,557,2,5,317,15,1,0,0,1,2,3,37,0.0
558,558,5,5,58,15,1,0,1,1,3,6,40,0.0
559,559,2,9,237,5,1,0,1,1,3,9,29,1.0
560,560,2,11,136,15,1,0,0,1,2,0,13,0.0
561,561,0,0,249,4,1,0,0,1,1,1,2,0.0
562,562,2,5,281,15,1,0,0,3,3,4,13,0.0
563,563,2,9,95,5,1,0,0,1,3,8,29,1.0
564,564,5,5,58,15,1,0,1,3,3,2,37,0.0
565,565,1,5,73,15,1,0,0,1,2,6,13,0.0
566,566,2,0,91,15,1,0,0,1,3,2,13,0.0
567,567,10,0,309,4,1,0,1,1,2,0,2,0.0
568,568,1,5,281,15,1,0,0,1,3,2,37,0.0
569,569,15,14,319,15,1,0,0,1,3,2,40,0.0
570,570,1,9,325,15,1,0,0,1,3,2,36,0.0
571,571,2,5,281,15,1,0,0,3,3,2,13,0.0
572,572,2,9,237,5,0,0,1,1,3,9,29,1.0
573,573,1,19,80,3,1,0,1,1,3,4,45,1.0
574,574,2,5,344,15,1,0,0,1,5,2,40,0.0
575,575,11,3,54,15,1,0,1,1,3,2,10,1.0
576,576,5,5,61,15,1,0,0,1,3,7,37,0.0
577,577,2,11,165,15,1,0,0,1,3,4,13,0.0
578,578,0,3,311,15,1,0,1,3,3,4,37,0.0
579,579,5,11,165,15,0,0,0,1,2,2,13,0.0
580,580,1,5,123,15,1,0,0,1,3,4,13,0.0
581,581,2,11,165,15,1,0,0,1,4,6,13,0.0
582,582,5,0,91,15,1,0,0,1,3,4,37,0.0
583,583,2,5,123,15,1,0,0,1,2,2,37,0.0
584,584,14,11,52,15,1,0,0,1,20,6,37,0.0
585,585,5,5,123,15,1,0,1,1,2,7,36,0.0
586,586,5,0,249,4,1,0,1,1,2,1,2,0.0
587,587,13,5,123,15,1,0,0,1,3,2,13,0.0
588,588,11,0,72,4,1,0,1,1,6,1,2,0.0
589,589,5,3,341,5,1,0,1,1,11,7,29,1.0
590,590,0,2,140,15,1,0,0,3,3,2,36,0.0
591,591,5,5,233,15,1,0,0,1,10,6,13,0.0
592,592,15,0,72,15,1,0,1,1,3,4,40,0.0
593,593,15,0,43,15,1,0,0,3,3,4,13,0.0
594,594,2,0,249,4,0,0,0,1,5,1,2,0.0
595,595,5,6,190,15,1,0,0,1,2,2,13,0.0
596,596,13,11,149,15,1,0,1,1,3,7,37,0.0
597,597,13,5,123,15,1,0,0,1,1,2,37,0.0
598,598,2,9,237,5,1,0,1,1,2,9,29,1.0
599,599,10,5,175,15,1,0,0,1,4,4,13,0.0
600,600,5,5,317,15,1,0,1,1,2,6,13,0.0
601,601,2,11,85,15,1,0,0,3,3,2,13,0.0
602,602,14,11,165,15,1,0,0,1,4,2,13,0.0
603,603,2,5,317,15,1,0,0,1,3,1,37,0.0
604,604,13,5,25,15,1,0,0,1,15,4,13,0.0
605,605,11,0,309,4,1,0,1,1,1,2,2,0.0
606,606,14,0,304,4,1,0,1,1,1,0,2,0.0
607,607,2,3,44,5,1,0,1,1,10,8,29,1.0
608,608,10,0,72,4,1,0,1,1,4,1,2,0.0
609,609,5,5,296,15,0,0,0,1,20,6,10,0.0
610,610,2,5,317,15,1,0,1,1,3,6,37,0.0
611,611,2,0,304,15,1,0,0,1,3,2,37,0.0
612,612,11,11,52,4,0,0,1,1,2,1,2,0.0
613,613,10,0,72,4,1,0,1,1,3,0,2,0.0
614,614,15,5,123,15,1,0,0,1,2,2,37,0.0
615,615,1,11,78,15,1,0,0,1,5,4,13,0.0
616,616,2,11,164,4,1,0,1,1,14,4,2,0.0
617,617,0,8,141,15,1,0,1,3,3,6,13,1.0
618,618,2,0,72,4,0,0,0,1,5,0,2,0.0
619,619,2,3,341,15,1,0,0,1,3,6,36,1.0
620,620,2,0,40,4,0,0,1,1,5,0,2,0.0
621,621,0,9,237,5,1,0,1,1,5,7,29,1.0
622,622,2,3,44,15,1,0,1,1,3,6,40,1.0
623,623,1,10,137,15,1,0,0,1,5,6,40,0.0
624,624,11,5,123,15,1,0,0,1,1,4,36,0.0
625,625,14,5,344,15,1,0,0,1,4,2,13,0.0
626,626,2,11,165,15,1,0,0,1,5,2,37,0.0
627,627,11,5,50,15,1,0,0,1,3,6,13,0.0
628,628,5,0,309,4,0,0,1,1,1,0,2,0.0
629,629,5,5,317,15,1,0,0,1,2,2,37,0.0
630,630,2,0,40,4,1,0,1,1,30,3,2,0.0
631,631,13,11,103,15,1,0,0,1,3,2,37,0.0
632,632,10,5,317,15,1,0,0,1,2,2,13,0.0
633,633,5,5,317,15,1,0,1,1,2,2,13,0.0
634,634,5,11,136,15,1,0,0,1,2,0,13,0.0
635,635,5,5,123,15,1,0,0,1,4,4,13,0.0
636,636,1,5,233,15,1,0,0,1,4,2,13,0.0
637,637,2,0,91,15,0,0,0,1,2,0,13,0.0
638,638,1,11,165,5,0,0,0,1,10,1,22,0.0
639,639,14,6,190,4,1,0,0,1,3,0,2,0.0
640,640,5,5,96,15,1,0,0,1,2,6,40,0.0
641,641,2,10,110,5,1,0,1,1,15,2,22,0.0
642,642,13,0,72,4,1,0,1,1,2,2,2,0.0
643,643,6,5,58,15,1,0,1,1,1,3,37,0.0
644,644,14,14,319,15,1,0,0,1,2,7,36,0.0
645,645,2,3,341,5,1,0,0,1,3,3,29,1.0
646,646,2,0,72,15,1,0,0,1,3,3,36,0.0
647,647,11,0,72,4,1,0,1,1,2,0,2,0.0
648,648,2,5,317,15,1,0,0,1,13,4,13,0.0
649,649,5,0,249,4,1,0,0,1,2,0,2,0.0
650,650,2,0,91,15,1,0,0,1,3,6,13,0.0
651,651,2,5,258,4,1,0,0,1,1,3,2,0.0
652,652,0,8,7,15,1,0,1,1,3,4,13,1.0
653,653,15,5,220,15,1,0,0,1,2,5,13,0.0
654,654,5,5,58,15,0,0,1,1,3,3,37,0.0
655,655,13,0,72,15,1,0,0,1,3,2,37,0.0
656,656,10,0,249,4,1,0,1,1,4,1,2,0.0
657,657,2,5,73,15,1,0,0,1,3,6,37,0.0
658,658,5,11,30,4,1,0,0,1,1,0,2,0.0
659,659,13,5,317,15,1,0,0,1,2,4,37,0.0
660,660,2,14,243,15,1,0,0,1,3,6,13,0.0
661,661,14,0,91,15,1,0,0,1,2,6,37,0.0
662,662,13,14,124,15,1,0,0,1,3,2,37,0.0
663,663,5,0,249,4,1,0,1,1,1,0,2,0.0
664,664,11,5,317,15,1,0,0,1,2,2,37,0.0
665,665,2,0,72,4,0,0,1,1,1,0,2,0.0
666,666,2,0,309,15,1,0,0,1,9,0,37,0.0
667,667,6,11,52,4,0,0,1,1,5,2,2,0.0
668,668,13,5,317,15,1,0,0,1,2,2,37,0.0
669,669,5,5,123,15,1,0,0,1,2,3,37,0.0
670,670,13,5,123,15,1,0,0,1,3,7,13,0.0
671,671,2,5,175,15,0,0,0,1,2,0,13,0.0
672,672,15,6,138,15,0,0,0,1,2,2,13,0.0
673,673,5,5,123,15,0,0,0,1,3,0,37,0.0
674,674,14,0,72,4,1,0,1,1,1,0,2,0.0
675,675,13,11,136,15,1,0,0,1,3,6,13,0.0
676,676,5,5,258,15,1,0,0,1,15,6,13,0.0
677,677,13,5,123,15,1,0,0,1,1,2,13,0.0
678,678,5,0,72,4,1,0,1,1,7,0,2,0.0
679,679,2,5,61,15,1,0,0,1,2,2,13,0.0
680,680,5,11,136,15,1,0,0,1,3,3,13,0.0
681,681,5,10,137,15,1,0,0,1,3,2,37,0.0
682,682,2,5,317,15,1,0,0,1,3,2,13,0.0
683,683,2,8,298,15,1,0,1,1,3,4,36,1.0
684,684,11,0,43,15,1,0,0,1,2,2,37,0.0
685,685,2,9,95,15,1,0,1,1,3,8,13,1.0
686,686,5,5,123,15,1,0,1,1,2,3,13,0.0
687,687,2,6,138,15,1,0,1,1,3,2,13,0.0
688,688,11,0,91,4,1,0,0,1,4,2,2,0.0
689,689,11,9,197,5,1,0,0,1,5,4,29,1.0
690,690,2,3,341,5,1,0,0,1,3,3,29,1.0
691,691,1,0,249,4,1,0,1,1,2,0,2,0.0
692,692,2,5,61,15,1,0,0,1,3,2,37,0.0
693,693,5,0,91,4,1,0,0,1,2,1,2,0.0
694,694,5,14,243,15,1,0,0,1,3,3,13,0.0
695,695,13,14,319,15,1,0,1,1,3,4,13,0.0
696,696,13,0,72,15,1,0,1,1,3,0,37,0.0
697,697,2,11,136,15,1,0,0,1,3,4,13,0.0
698,698,5,5,123,15,0,0,0,1,2,2,13,0.0
699,699,1,6,215,15,1,0,0,1,1,1,13,0.0
700,700,0,3,44,15,1,0,1,1,3,6,40,1.0
701,701,5,5,233,15,1,0,0,1,10,7,37,0.0
702,702,13,5,123,15,1,0,1,1,3,6,36,0.0
703,703,10,0,194,4,1,0,1,1,2,1,2,0.0
704,704,14,0,81,4,1,0,0,1,2,0,2,0.0
705,705,6,5,123,15,1,0,0,1,3,6,37,0.0
706,706,13,5,123,15,1,0,0,1,2,2,13,0.0
707,707,2,5,123,15,1,0,0,1,3,2,37,0.0
708,708,5,0,89,4,1,0,0,1,3,2,2,0.0
709,709,13,0,249,4,1,0,1,1,5,2,2,0.0
710,710,2,5,281,15,1,0,1,1,3,2,13,0.0
711,711,10,0,111,4,0,0,1,1,4,1,2,0.0
712,712,13,11,78,15,1,0,0,1,2,0,37,0.0
713,713,13,5,317,15,1,0,0,1,2,4,13,0.0
714,714,2,0,72,4,1,0,0,1,1,1,2,0.0
715,715,5,5,258,15,0,0,0,1,3,0,37,0.0
716,716,11,6,190,15,1,0,0,1,10,4,37,0.0
717,717,13,5,317,15,1,0,0,1,2,2,13,0.0
718,718,0,9,325,15,1,0,0,1,3,2,36,0.0
719,719,1,3,98,5,1,0,1,1,20,4,29,1.0
720,720,5,5,73,15,1,0,0,1,23,4,36,0.0
721,721,6,5,67,15,1,0,0,1,4,4,13,0.0
722,722,13,5,123,15,1,0,0,1,2,2,13,0.0
723,723,14,5,123,15,1,0,0,1,2,6,13,0.0
724,724,13,11,102,15,1,0,0,1,4,2,37,0.0
725,725,5,11,165,15,1,0,0,1,5,6,37,0.0
726,726,11,5,258,15,0,0,0,1,2,2,13,0.0
727,727,2,0,194,4,1,0,0,1,6,2,2,0.0
728,728,1,5,281,15,1,0,0,1,3,2,40,0.0
729,729,5,5,258,15,1,0,0,1,6,5,13,0.0
730,730,1,5,175,15,0,0,0,1,3,4,13,0.0
731,731,5,5,123,15,0,0,0,1,2,6,13,0.0
732,732,5,5,115,15,1,0,0,1,4,2,37,0.0
733,733,0,9,237,5,1,0,1,1,6,0,29,0.0
734,734,2,5,123,15,1,0,0,1,2,4,13,0.0
735,735,11,0,309,4,1,0,1,1,1,0,2,0.0
736,736,2,9,95,5,1,0,1,1,3,9,29,1.0
737,737,2,5,123,15,0,0,0,1,10,6,10,0.0
738,738,5,0,304,15,1,0,0,1,3,4,13,0.0
739,739,5,0,72,4,1,0,1,1,3,0,2,0.0
740,740,5,11,30,4,1,0,0,1,2,1,2,0.0
741,741,13,0,72,4,1,0,1,1,2,2,2,0.0
742,742,0,0,249,4,1,0,0,1,2,1,2,0.0
743,743,11,5,317,15,1,0,0,1,60,7,37,0.0
744,744,13,11,165,15,1,0,0,3,3,4,13,0.0
745,745,13,5,175,15,1,0,0,1,5,2,13,0.0
746,746,10,0,72,4,1,0,1,1,1,0,2,0.0
747,747,2,5,61,15,1,0,0,1,5,4,13,0.0
748,748,15,5,83,0,1,0,0,1,3,7,31,0.0
749,749,2,11,30,4,1,0,0,1,2,0,2,0.0
750,750,5,0,43,15,0,0,0,1,2,2,13,0.0
751,751,0,3,44,15,1,0,1,1,3,4,13,1.0
752,752,14,0,91,15,1,0,1,1,3,2,13,0.0
753,753,13,5,269,15,1,0,0,1,2,2,13,0.0
754,754,5,0,72,4,0,0,1,1,1,0,2,0.0
755,755,0,8,321,15,1,0,1,1,3,6,13,0.0
756,756,13,5,123,15,1,0,0,1,2,2,13,0.0
757,757,5,5,317,15,1,0,0,1,3,4,13,0.0
758,758,2,11,239,15,1,0,0,1,3,2,13,0.0
759,759,13,0,91,15,1,0,0,1,5,4,13,0.0
760,760,6,5,233,15,1,0,1,1,1,6,36,0.0
761,761,5,3,98,15,1,0,1,1,3,2,13,0.0
762,762,1,5,258,15,1,0,0,1,5,2,37,0.0
763,763,11,0,72,4,1,0,1,1,5,4,2,0.0
764,764,1,0,309,4,1,0,0,1,6,1,2,0.0
765,765,13,11,165,15,1,0,0,1,3,0,37,0.0
766,766,10,0,309,4,1,0,1,1,2,0,2,0.0
767,767,2,0,249,4,1,0,0,1,2,0,2,0.0
768,768,11,6,134,15,0,0,0,1,6,0,37,0.0
769,769,13,6,134,15,1,0,0,3,3,1,13,0.0
770,770,5,5,317,15,1,0,1,3,3,1,13,0.0
771,771,13,5,317,15,1,0,0,1,3,4,13,0.0
772,772,5,5,20,15,1,0,1,1,3,5,37,0.0
773,773,1,11,245,5,0,0,1,1,1,0,22,0.0
774,774,2,11,78,15,1,0,0,1,3,2,37,0.0
775,775,2,5,123,15,1,0,0,1,6,6,13,0.0
776,776,14,10,110,5,1,0,0,1,3,1,22,0.0
777,777,5,0,249,4,0,0,1,1,4,1,2,0.0
778,778,2,0,72,15,1,0,0,3,3,3,13,0.0
779,779,10,0,254,4,1,0,0,1,1,0,2,0.0
780,780,5,5,123,15,1,0,0,1,5,7,36,0.0
781,781,2,5,123,15,1,0,0,1,2,2,13,0.0
782,782,13,5,73,15,1,0,0,1,3,0,13,0.0
783,783,2,6,134,15,1,0,0,1,2,1,40,0.0
784,784,5,0,91,4,1,0,0,1,5,0,2,0.0
785,785,5,0,249,4,1,0,1,1,1,1,2,0.0
786,786,10,5,317,15,1,0,0,1,3,2,37,0.0
787,787,11,0,72,4,0,0,1,1,1,0,2,0.0
788,788,5,10,282,15,0,0,0,1,2,2,13,0.0
789,789,10,5,123,15,1,0,0,1,1,6,10,0.0
790,790,13,6,134,15,1,0,0,1,2,2,13,0.0
791,791,2,0,91,4,1,0,1,3,10,0,2,0.0
792,792,14,0,304,15,0,0,0,1,1,2,37,0.0
793,793,13,0,43,15,0,0,0,1,3,3,13,0.0
794,794,2,6,138,15,1,0,0,1,1,0,37,0.0
795,795,0,11,92,15,0,0,0,1,3,4,13,0.0
796,796,5,5,58,15,0,0,0,3,3,2,37,0.0
797,797,2,11,165,15,1,0,1,1,3,2,40,0.0
798,798,2,11,165,4,1,0,0,1,1,0,2,0.0
799,799,2,11,30,4,1,0,0,1,5,1,2,0.0
800,800,14,6,209,4,0,0,1,1,10,0,2,0.0
801,801,2,0,91,4,1,0,0,1,1,0,2,0.0
802,802,14,0,129,4,1,0,0,1,8,2,2,0.0
803,803,5,5,123,15,1,0,0,1,3,0,13,0.0
804,804,5,0,91,4,1,0,1,1,1,2,2,0.0
805,805,2,0,40,4,1,0,1,1,6,2,2,0.0
806,806,10,5,281,15,0,0,1,1,3,6,13,0.0
807,807,13,0,91,15,1,0,1,1,3,2,13,0.0
808,808,13,11,165,15,1,0,0,1,3,3,13,0.0
809,809,5,9,95,15,1,0,1,1,3,9,40,1.0
810,810,13,5,317,15,1,0,0,1,5,4,13,0.0
811,811,2,11,211,4,1,0,0,1,1,0,2,0.0
812,812,13,0,72,4,1,0,0,1,1,0,2,0.0
813,813,14,0,249,4,1,0,0,1,3,1,2,0.0
814,814,2,0,304,15,1,0,0,1,2,2,37,0.0
815,815,2,3,44,5,1,0,1,1,5,9,29,1.0
816,816,2,9,237,5,1,0,1,1,2,8,29,1.0
817,817,13,10,275,15,1,0,0,1,1,2,13,0.0
818,818,2,5,123,5,0,0,0,1,3,4,29,0.0
819,819,13,5,233,15,1,0,0,1,3,0,13,0.0
820,820,2,9,197,5,1,0,0,1,2,0,29,0.0
821,821,2,9,237,5,1,0,1,1,5,9,29,1.0
822,822,1,5,73,15,1,0,0,1,3,4,13,0.0
823,823,2,11,165,15,1,0,0,1,2,2,13,0.0
824,824,2,0,72,15,1,0,0,1,3,6,37,0.0
825,825,5,3,44,15,1,0,0,1,3,6,13,0.0
826,826,1,0,91,15,1,0,0,1,0,4,13,0.0
827,827,13,0,91,5,0,0,0,1,2,2,22,0.0
828,828,2,5,123,15,1,0,0,1,2,4,13,0.0
829,829,11,0,309,4,1,0,0,1,5,1,2,0.0
830,830,13,5,317,15,1,0,0,1,6,4,37,0.0
831,831,5,0,72,4,1,0,0,1,3,1,2,0.0
832,832,5,5,123,15,1,0,0,1,3,4,40,0.0
833,833,2,0,72,15,1,0,1,1,3,6,13,0.0
834,834,5,11,199,5,1,0,1,1,10,3,22,0.0
835,835,13,5,317,15,1,0,0,1,3,0,37,0.0
836,836,2,5,317,15,1,0,0,1,3,2,13,0.0
837,837,2,5,25,15,1,0,0,1,3,4,37,0.0
838,838,13,5,58,15,1,0,1,1,3,4,13,0.0
839,839,2,0,111,4,1,0,1,1,4,1,2,0.0
840,840,2,5,123,15,1,0,0,1,3,4,13,0.0
841,841,10,5,96,15,0,0,1,1,3,5,13,0.0
842,842,13,5,73,15,1,0,0,1,3,2,37,0.0
843,843,6,5,317,15,1,0,0,3,3,4,13,0.0
844,844,11,0,91,4,1,0,0,1,1,0,2,0.0
845,845,1,14,243,15,1,0,1,1,3,3,13,0.0
846,846,1,6,215,15,1,0,0,1,8,1,37,0.0
847,847,10,0,129,4,1,0,1,1,2,0,2,0.0
848,848,1,11,165,15,1,0,0,1,5,2,13,0.0
849,849,5,0,91,15,1,0,0,1,3,2,37,0.0
850,850,13,11,211,4,1,0,1,1,4,2,2,0.0
851,851,5,0,111,4,1,0,1,1,6,2,2,0.0
852,852,5,9,237,15,1,0,0,3,3,9,36,1.0
853,853,2,0,249,15,0,0,0,1,2,1,37,0.0
854,854,2,0,304,15,1,0,0,1,2,1,37,0.0
855,855,11,10,275,15,1,0,0,1,3,2,13,0.0
856,856,5,5,317,15,0,0,1,1,3,6,36,0.0
857,857,2,11,78,15,1,0,0,1,5,3,37,0.0
858,858,13,6,134,15,1,0,0,1,3,2,13,0.0
859,859,5,5,317,15,1,0,0,1,1,4,37,0.0
860,860,13,5,123,15,1,0,0,1,10,6,13,0.0
861,861,2,0,72,4,1,0,1,1,2,0,2,0.0
862,862,2,11,102,15,1,0,0,1,2,2,37,0.0
863,863,5,5,123,15,1,0,0,1,2,2,37,0.0
864,864,1,0,91,15,1,0,1,1,3,0,37,0.0
865,865,11,0,249,4,1,0,1,1,2,0,2,0.0
866,866,5,0,72,4,1,0,1,1,10,2,2,0.0
867,867,14,11,136,15,1,0,0,1,1,2,13,0.0
868,868,2,5,317,15,1,0,0,1,6,4,13,0.0
869,869,1,3,11,15,1,0,1,1,3,9,36,1.0
870,870,10,0,72,4,1,0,1,1,4,0,2,0.0
871,871,13,5,281,15,1,0,0,3,3,4,37,0.0
872,872,5,5,123,15,1,0,0,1,3,5,37,0.0
873,873,10,0,309,4,1,0,1,1,5,0,2,0.0
874,874,5,5,123,15,1,0,0,1,2,2,37,0.0
875,875,14,6,209,4,0,0,1,1,13,2,2,0.0
876,876,5,5,317,15,1,0,0,1,5,4,13,0.0
877,877,10,0,72,4,1,0,1,1,1,0,2,0.0
878,878,2,0,72,4,1,0,0,1,2,0,2,0.0
879,879,2,0,72,4,1,0,0,1,4,1,2,0.0
880,880,14,6,190,4,1,0,0,1,2,0,2,0.0
881,881,10,11,102,15,1,0,0,3,3,4,13,0.0
882,882,11,5,123,15,1,0,0,1,2,2,37,0.0
883,883,0,5,58,15,1,0,1,1,3,4,13,0.0
884,884,13,5,317,15,1,0,0,1,3,2,37,0.0
885,885,0,9,237,15,1,0,1,1,3,7,36,1.0
886,886,11,5,233,15,1,0,0,1,3,8,13,0.0
887,887,2,5,123,15,1,0,0,1,6,4,13,0.0
888,888,14,0,304,15,1,0,0,1,2,2,37,0.0
889,889,5,11,165,15,1,0,0,1,1,2,37,0.0
890,890,2,0,72,4,0,0,1,3,5,1,2,0.0
891,891,13,0,72,4,1,0,1,1,2,2,2,0.0
892,892,13,0,72,4,0,0,1,1,5,1,2,0.0
893,893,5,0,249,4,1,0,0,1,4,1,2,0.0
894,894,2,11,30,4,0,0,1,1,1,1,2,0.0
895,895,0,3,44,15,1,0,0,4,5,7,10,1.0
896,896,10,0,91,4,1,0,1,1,3,0,2,0.0
897,897,2,0,249,4,1,0,0,1,5,1,2,0.0
898,898,2,3,44,5,1,0,1,1,5,6,29,1.0
899,899,1,14,243,15,1,0,0,1,6,4,13,0.0
900,900,5,0,72,4,1,0,0,1,1,1,2,0.0
901,901,10,5,317,15,1,0,0,1,3,3,13,0.0
902,902,2,6,138,15,1,0,0,1,32,2,40,0.0
903,903,2,11,211,15,1,0,0,1,2,2,13,0.0
904,904,10,0,254,4,1,0,0,1,2,1,2,0.0
905,905,5,5,285,15,1,0,1,1,3,4,13,0.0
906,906,5,5,58,15,0,0,1,1,3,2,13,0.0
907,907,2,5,269,15,1,0,1,1,3,4,37,0.0
908,908,0,19,312,15,1,0,1,1,3,0,13,0.0
909,909,10,0,249,4,1,0,1,1,3,1,2,0.0
910,910,5,5,317,15,1,0,0,3,3,3,13,0.0
911,911,2,9,237,5,1,0,1,1,2,4,29,1.0
912,912,6,0,309,15,1,0,0,1,10,2,13,0.0
913,913,6,5,123,15,1,0,0,1,1,6,13,0.0
914,914,2,5,73,15,1,0,0,1,1,4,37,0.0
915,915,5,6,190,15,1,0,0,1,13,1,13,0.0
916,916,2,9,237,5,1,0,1,1,2,9,29,0.0
917,917,10,0,249,4,1,0,1,1,2,0,2,0.0
918,918,1,3,44,15,1,0,1,1,3,6,13,0.0
919,919,13,5,285,15,1,0,1,1,3,3,13,0.0
920,920,5,5,123,15,1,0,0,1,2,4,37,0.0
921,921,13,0,72,15,1,0,0,1,3,0,37,0.0
922,922,13,5,123,15,1,0,0,1,3,3,37,0.0
923,923,13,0,91,15,1,0,0,1,3,4,13,0.0
924,924,15,5,83,15,1,0,1,1,3,3,37,0.0
925,925,2,11,165,15,1,0,0,1,4,2,37,0.0
