0,1,2,3,4,5,6,7,8,9,10,11,12,13
3160,12608,0,9,95,5,0,0,1,1,3,100100,29,1
248,8107,11,0,309,4,1,0,1,1,5,30,2,0
6475,1636,2,9,197,5,1,0,0,1,5,50010,29,1
249,134,5,14,192,15,1,0,0,1,5,20202,36,0
2483,4821,2,3,44,5,1,0,1,1,5,5000100,29,1
250,5069,11,6,190,15,1,0,0,1,12,30,13,0
13548,11853,14,19,80,15,1,0,1,1,0,2000,13,1
251,537,5,0,249,4,1,0,1,1,2,30,2,0
6296,3675,2,3,44,5,1,0,1,1,5,10941,29,1
252,11822,14,0,309,4,1,0,0,1,1,100,2,0
13446,5879,5,9,237,5,1,0,1,1,0,10000,29,1
253,13739,10,10,306,15,1,0,0,1,5,100,13,0
7303,138,0,3,311,15,1,1,1,1,0,50,13,1
254,9136,13,11,234,15,0,0,0,1,0,10,13,0
8254,6027,2,3,98,5,1,0,1,1,10,10,29,1
255,3763,13,5,317,15,1,0,0,1,2,50,37,0
3280,4472,0,3,98,5,1,0,1,1,10,5000,29,1
256,10409,14,11,136,15,1,0,0,1,1,100,37,0
9741,6332,2,9,95,15,1,0,1,1,0,500,36,1
258,12219,1,5,123,15,1,0,0,1,2,30,37,0
12018,9654,2,9,237,5,1,0,1,1,2,300,29,1
259,11224,13,5,123,15,1,0,0,1,3,500,37,0
9118,13324,2,9,237,5,1,0,1,1,5,19811,29,1
260,4376,13,5,58,15,1,0,1,1,0,200,13,0
12675,45,2,9,237,5,1,0,1,1,3,89651,29,1
261,4181,2,10,282,15,1,0,0,1,3,100,37,0
13926,12388,0,9,237,5,1,0,1,1,5,537660,29,1
262,2797,13,14,261,15,1,0,0,1,40,500,36,0
14729,10087,0,9,237,5,1,0,1,1,23,6010,29,1
263,13209,13,0,249,4,1,0,1,1,6,15,2,0
7046,3891,2,3,44,5,1,0,1,1,3,500,29,1
264,3398,2,0,91,4,1,0,0,1,1,10,2,0
1665,7884,0,3,44,15,1,0,1,1,3,62500,36,1
265,7032,6,5,317,15,1,0,0,1,3,10,13,0
7319,9803,2,3,44,5,1,0,1,1,5,163300,29,1
266,10479,1,0,72,4,1,0,1,1,1,10,2,0
8793,524,0,9,237,5,1,0,1,1,2,100,29,1
267,6827,1,5,123,15,1,0,0,1,10,1000,13,0
7054,10648,1,2,257,15,1,0,1,1,0,100,13,1
268,10160,5,10,282,15,1,0,0,1,3,500,36,0
3408,9601,14,19,312,15,1,0,1,1,0,800,13,1
269,209,11,5,123,15,1,0,0,1,4,1000,13,0
8365,2060,2,3,44,5,1,0,1,1,5,350000,29,1
270,13347,11,5,50,15,0,0,0,1,30,10,37,0
4698,9232,0,3,44,15,1,0,1,1,5,15000,40,1
271,9013,1,0,72,4,1,0,0,1,3,20,2,0
8709,11766,0,3,44,15,1,0,1,1,0,2000,13,1
272,4982,10,0,91,4,1,0,1,1,3,10,2,0
4542,8349,1,3,44,5,1,0,1,1,0,11500,29,1
273,11729,2,11,165,15,1,0,0,1,15,300,37,0
186,1741,2,9,237,5,0,0,1,1,5,150100,29,1
274,8358,13,0,72,4,1,0,1,1,3,10,2,0
9817,7988,0,3,98,15,1,0,1,1,3,1000,13,1
275,12215,15,5,269,15,1,0,0,1,6,50,10,0
4055,8084,5,3,44,5,1,0,1,1,10,400,29,1
276,5954,13,16,216,5,1,0,1,1,3,1687,29,0
7885,7303,15,9,95,15,1,0,1,1,0,2000,40,1
277,2350,1,0,230,15,1,0,0,1,8,165,37,0
9460,7448,0,3,44,15,1,0,1,1,3,18815,36,1
278,9836,11,0,91,4,1,0,1,1,9,10,2,0
2472,11292,5,9,95,5,1,0,1,1,11,4000,29,1
279,4779,5,5,115,15,1,0,0,1,4,100,13,0
3454,8096,2,3,44,15,1,0,1,1,3,102,40,1
282,79,11,5,61,15,1,0,0,1,6,200,37,0
3137,5508,0,9,237,15,1,0,1,1,0,1000,13,1
283,14563,14,5,317,15,1,0,0,1,4,100,37,0
10292,3806,0,8,141,15,1,0,1,1,3,200,13,1
284,764,2,5,220,15,1,0,1,1,3,500,13,0
4735,3560,15,9,95,5,1,0,1,1,19,95,29,1
285,8687,2,0,72,4,1,0,1,1,3,10,2,0
10590,1549,0,9,237,5,1,0,1,1,3,300100,29,1
287,12577,5,5,281,15,1,0,0,1,2,200,37,0
8191,252,2,9,237,5,1,0,1,1,5,5005,29,1
288,1739,11,5,96,15,1,0,1,1,0,1000,13,0
9922,8368,0,2,57,15,1,0,0,1,3,30000,40,1
290,2826,0,0,249,4,1,0,0,1,1,10,2,0
8089,7908,2,3,341,15,1,0,1,1,0,1000,40,1
291,14454,2,11,136,15,1,0,0,1,3,50,37,0
1642,4027,5,19,80,15,1,0,0,1,5,83820,36,1
292,14586,5,11,165,15,1,0,0,1,6,1000,37,0
5635,2212,0,9,237,5,1,0,1,1,14,10,29,1
293,10661,5,0,249,4,0,0,1,1,2,10,2,0
12888,11913,2,9,237,5,1,0,1,1,2,600000,29,1
294,1136,13,11,165,15,0,0,0,1,3,10,37,0
3646,13436,2,9,237,5,1,0,1,1,2,200000,29,1
295,1821,13,0,43,15,1,0,0,1,2,10,37,0
14237,11668,0,3,44,15,1,0,1,3,3,100,13,1
296,9750,2,0,72,4,1,0,0,1,5,16,2,0
11164,10274,0,19,80,15,1,0,0,4,5,500,10,1
297,8105,1,5,258,15,1,0,0,1,3,500,13,0
10858,1127,0,9,237,5,1,0,1,1,2,736,29,1
298,9181,5,0,72,4,1,0,1,1,3,10,2,0
6296,3675,2,3,44,5,1,0,1,1,5,10941,29,1
299,2660,1,5,269,15,1,0,0,1,4,500,13,0
3687,6882,5,3,44,15,1,0,1,1,0,3000,36,1
300,3410,13,11,211,4,1,0,1,1,20,25,2,0
13425,6263,1,3,98,5,1,0,1,1,5,2000,29,1
301,11225,13,5,55,15,1,0,1,1,3,518,13,0
6377,12882,2,3,44,5,1,0,0,1,5,99900,29,1
302,12415,5,0,309,4,1,0,0,1,1,10,2,0
6373,10889,5,3,44,15,1,0,1,1,0,1766,13,1
303,2620,13,0,81,4,1,0,1,1,1,10,2,0
13833,6909,2,9,197,15,1,0,1,1,0,1000,13,1
304,7580,0,2,86,15,1,0,1,1,0,500,37,0
12792,90,0,19,312,15,1,0,1,1,3,7000,36,1
305,5023,11,0,40,4,1,0,1,1,3,30,2,0
7520,5985,1,3,98,15,1,0,1,1,0,200,13,1
306,721,14,0,72,4,1,0,0,1,1,10,2,0
9435,8665,15,11,263,15,1,0,0,3,0,500,36,1
307,5930,2,11,165,15,1,0,0,1,0,50,37,0
14002,10574,14,3,247,15,1,0,1,1,0,500,13,1
308,12579,11,0,111,4,0,0,1,1,15,100,2,0
11605,11380,5,3,44,5,1,0,1,1,17,328,29,1
309,6505,5,0,89,4,1,0,1,1,4,10,2,0
12290,2460,1,19,312,15,1,0,1,1,3,6000,10,1
310,7813,1,5,281,5,0,0,0,1,2,10,29,0
5111,4908,11,3,44,5,0,0,1,1,10,150000,29,1
312,11155,5,0,72,4,1,0,0,1,3,21,2,0
2248,13651,2,3,44,5,1,0,1,3,10,500800,29,1
313,1786,13,5,123,15,1,0,0,1,5,100,37,0
3021,13249,2,3,44,5,1,0,0,1,5,1101,29,1
314,11109,11,11,165,15,1,0,0,1,2,50,37,0
4595,12204,0,9,95,3,1,0,1,1,0,0,3,1
315,9621,13,5,123,15,1,0,0,1,2,100,13,0
895,5258,0,3,44,15,1,0,0,4,5,3000,10,1
316,2984,13,5,175,15,0,0,1,1,0,10,37,0
8799,13070,5,9,197,5,1,0,1,1,11,1200,29,1
317,3106,1,14,243,15,1,0,0,1,3,100,37,0
11841,14015,2,3,44,5,1,0,0,1,5,4280,29,1
319,3653,5,0,309,4,1,0,1,1,1,10,2,0
7916,8039,2,9,237,5,1,0,1,1,3,20105,29,1
320,12770,14,0,249,4,1,0,1,1,2,10,2,0
10089,5262,0,9,237,15,1,0,1,1,0,2000,13,1
321,9996,5,0,72,4,1,0,1,1,1,15,2,0
5845,11574,2,3,44,5,1,0,1,1,10,211000,29,1
322,5523,11,11,211,15,1,0,0,1,3,20,13,0
6043,4835,6,8,120,15,1,0,1,3,0,500,13,1
324,8223,5,11,30,15,1,0,0,1,2,108,13,0
7297,11802,2,9,237,5,1,0,1,1,5,1100,29,1
325,10510,10,11,165,4,0,0,1,1,1,10,2,0
12344,6374,2,9,237,5,1,0,1,1,5,10,29,1
326,3606,13,14,261,15,1,0,0,1,2,2000,13,0
8365,2060,2,3,44,5,1,0,1,1,5,350000,29,1
327,12564,2,14,243,15,1,0,0,1,2,500,37,0
4011,13212,11,3,44,5,1,0,0,1,10,50001,29,1
328,5756,5,11,78,15,1,0,0,1,3,50,37,0
7148,5146,2,9,237,5,1,0,1,1,2,20,29,1
329,897,5,5,61,15,1,0,0,1,6,500,13,0
2625,6840,1,3,44,5,1,0,1,1,10,1000,29,1
330,8405,14,0,249,4,1,0,1,1,20,30,2,0
12871,2280,2,9,237,5,1,0,1,1,2,150100,29,1
331,3652,2,5,296,15,0,0,1,1,0,500,13,0
6886,8958,2,3,44,5,0,0,1,1,10,100000,29,1
332,859,1,5,115,15,1,0,0,1,5,1000,13,0
3021,13249,2,3,44,5,1,0,0,1,5,1101,29,1
333,1912,2,5,67,15,1,0,0,1,3,100,13,0
10590,1549,0,9,237,5,1,0,1,1,3,300100,29,1
334,6707,14,10,282,15,1,0,0,1,8,500,13,0
3806,8798,1,19,312,15,1,0,1,1,0,10000,13,1
336,13167,5,5,317,15,1,0,0,1,1,5000,13,0
12445,8827,2,3,44,5,1,0,1,1,5,300000,29,1
337,1837,5,3,341,5,1,0,1,1,5,20000,29,0
13926,12388,0,9,237,5,1,0,1,1,5,537660,29,1
338,4402,2,6,190,15,1,0,0,1,20,50,40,0
311,6327,2,3,44,15,1,0,0,1,5,1000,36,1
339,10878,14,0,72,15,1,0,0,1,1,100,37,0
6817,14815,0,3,44,15,1,0,1,1,0,2000,37,1
340,8326,2,0,91,4,1,0,1,1,1,10,2,0
11624,9285,5,2,198,3,1,0,1,1,0,0,28,1
341,7918,13,0,91,15,1,0,0,1,3,100,13,0
8365,2060,2,3,44,5,1,0,1,1,5,350000,29,1
342,7793,1,0,89,15,1,0,0,1,5,100,37,0
8205,5290,2,9,237,5,1,0,1,1,2,269521,29,1
343,1464,2,5,123,15,1,0,0,1,2,500,13,0
13681,4584,2,9,95,5,1,0,0,1,1,13930,29,1
344,14680,11,11,211,15,1,0,0,1,2,30,37,0
3473,8069,13,3,341,3,1,0,1,1,0,0,45,1
346,2451,13,5,123,15,1,0,0,1,3,1000,37,0
13507,8548,2,3,44,5,1,0,1,1,5,110100,29,1
347,4764,2,0,72,4,1,0,0,1,3,50,2,0
5825,12357,10,3,44,15,1,0,1,1,0,5000,37,1
348,12644,13,11,30,15,1,0,0,1,99,100,40,0
2755,9407,10,3,44,15,1,0,1,1,4,62500,36,1
349,5358,6,11,165,15,0,0,0,1,3,20,37,0
2483,4821,2,3,44,5,1,0,1,1,5,5000100,29,1
350,5281,2,5,123,15,1,0,0,1,13,50,37,0
6829,5400,2,9,237,5,1,0,1,1,5,123978,29,1
351,517,1,0,72,15,1,0,0,1,2,1000,13,0
4916,12133,2,3,44,5,1,0,1,1,5,800000,29,1
352,8654,15,11,136,15,1,0,0,1,3,10,37,0
8915,6367,0,3,44,5,1,0,1,1,10,360,29,1
353,9918,14,0,72,4,1,0,0,1,1,10,2,0
7142,14796,2,9,237,5,1,0,1,1,6,10005,29,1
354,14712,1,10,110,5,1,0,0,1,7,10,22,0
10971,1239,0,5,258,3,1,0,1,1,4,0,45,1
355,11372,13,14,243,15,1,0,0,1,3,500,13,0
10650,4510,2,3,341,5,1,0,0,1,1,10,29,1
356,14170,2,11,245,15,1,0,0,1,3,10,37,0
3305,13412,2,9,237,5,1,0,1,1,2,415100,29,1
357,62,2,5,175,15,1,0,0,1,3,500,13,0
8525,3164,2,9,237,5,1,0,1,1,5,70100,29,1
358,14354,11,0,72,4,1,0,0,1,3,10,2,0
11531,3564,2,3,44,5,1,0,1,1,2,5501,29,1
359,11025,15,5,317,15,1,0,1,1,5,12360,36,0
10400,8248,2,9,237,5,1,0,1,1,5,139805,29,1
360,6824,2,5,317,15,1,0,0,1,11,30,37,0
6817,14815,0,3,44,15,1,0,1,1,0,2000,37,1
361,12281,11,0,249,4,1,0,1,1,1,15,2,0
5025,11970,0,19,312,15,1,0,1,1,0,55000,10,1
362,8987,10,5,25,15,1,0,0,1,5,10,13,0
8462,11030,0,3,341,15,1,0,1,1,0,50,10,1
363,10195,2,5,281,15,1,0,0,1,5,500,13,0
6574,6480,2,9,237,5,1,0,1,1,10,200001,29,1
364,12244,13,0,72,15,1,0,0,1,3,5000,37,0
3156,865,0,9,237,5,0,0,1,1,10,100000,29,1
365,9179,2,11,78,15,1,0,0,1,13,500,37,0
5133,9749,0,9,237,15,1,0,1,3,3,500,36,1
366,2635,5,14,243,15,1,0,1,3,0,200,13,0
9153,4330,1,3,44,15,1,0,1,1,0,10000,36,1
367,5781,2,5,281,15,1,0,0,1,13,500,37,0
12290,2460,1,19,312,15,1,0,1,1,3,6000,10,1
368,11284,14,5,123,15,0,0,0,1,6,10,37,0
1259,13165,0,3,44,5,1,0,1,1,3,3501,29,1
370,2150,2,5,123,15,1,0,0,1,10,100,13,0
9435,8665,15,11,263,15,1,0,0,3,0,500,36,1
371,10149,5,5,317,15,1,0,0,1,6,100,13,0
9192,14831,13,9,207,5,1,0,0,1,6,1000,29,1
372,7417,1,5,233,15,1,0,0,1,10,100,37,0
3537,9396,1,3,54,5,1,0,1,1,10,500,29,1
373,10556,0,3,44,15,1,0,1,1,3,200,37,0
9559,2266,2,9,237,5,1,0,1,1,5,10,29,1
374,12082,2,11,165,15,1,0,0,1,2,50,40,0
4698,9232,0,3,44,15,1,0,1,1,5,15000,40,1
375,1387,10,11,102,15,1,0,0,1,10,500,13,0
5732,10245,2,9,237,5,1,0,1,1,11,200,29,1
376,9050,13,11,39,15,1,0,0,1,3,500,13,0
5403,7097,0,3,44,15,1,0,1,1,3,100,10,1
377,14067,5,14,243,15,1,0,0,1,2,10,13,0
8755,14557,0,3,44,15,1,0,1,1,0,2000,13,1
378,1883,11,5,281,15,1,0,1,1,0,16600,37,0
4504,14743,2,3,44,5,1,0,1,1,5,1000,29,1
379,6842,13,5,123,15,1,0,0,1,2,2000,37,0
4577,3858,2,9,237,5,1,0,1,1,4,3000,29,1
380,2948,13,11,165,4,1,0,1,1,2,10,2,0
10292,3806,0,8,141,15,1,0,1,1,3,200,13,1
381,4552,2,10,306,15,1,0,0,1,5,100,13,0
8833,9794,2,9,237,5,1,0,1,1,2,10050,29,1
382,12671,2,5,317,15,1,0,0,3,0,500,13,0
12884,657,2,3,205,3,1,0,1,1,0,0,28,1
383,14657,11,0,72,4,1,0,1,1,1,30,2,0
6398,7987,0,9,237,15,1,0,1,1,3,69079,40,1
384,8270,5,0,72,4,1,0,1,3,1,10,2,0
9460,7448,0,3,44,15,1,0,1,1,3,18815,36,1
385,5888,5,5,333,15,0,0,1,1,0,500,13,0
14049,1705,0,9,237,15,1,0,1,1,3,5000,40,1
386,11452,13,5,123,15,0,0,0,1,3,20,13,0
898,2111,2,3,44,5,1,0,1,1,5,1000,29,1
387,6937,2,11,79,15,0,0,1,1,3,30,13,0
7797,2929,2,9,237,5,1,0,1,1,3,100100,29,1
388,7213,13,0,72,4,1,0,1,1,2,100,2,0
5514,10526,0,3,44,3,1,0,1,1,0,0,28,1
389,2975,5,11,241,5,1,0,1,1,5,100,22,0
2549,3766,0,3,44,15,1,0,1,1,0,1000,13,1
390,5013,14,11,165,15,1,0,0,1,2,15,37,0
1694,3659,2,9,237,5,1,0,1,1,2,10,29,1
391,14511,2,14,243,15,1,0,0,1,2,20,37,0
7047,586,2,9,305,3,1,0,1,1,0,0,28,1
392,8716,2,5,123,15,1,0,0,1,2,20,13,0
5813,4250,0,5,258,3,1,0,1,1,3,0,28,1
393,4870,11,0,72,4,1,0,1,1,2,15,2,0
3722,14641,0,9,237,15,1,0,1,1,0,1000,13,1
394,4070,14,0,309,4,1,0,1,1,3,20,2,0
8546,1293,2,3,44,15,1,0,1,1,0,5000,40,1
395,1051,13,5,123,15,1,0,0,1,2,100,13,0
10575,32,2,9,237,5,1,0,1,1,2,2000000,29,1
396,4073,2,5,123,15,1,0,0,1,3,100,37,0
13033,10789,12,9,237,5,1,0,1,1,20,10000,29,1
397,3715,0,0,72,4,1,0,0,1,2,20,2,0
6602,9364,2,3,19,3,1,0,1,1,0,0,45,1
398,13755,2,5,175,15,1,0,0,1,3,50,37,0
572,6930,2,9,237,5,0,0,1,1,3,150100,29,1
399,13459,2,11,165,15,1,0,0,1,3,500,37,0
12996,11214,14,9,242,15,1,0,1,1,0,1000,13,1
400,14840,13,5,123,15,1,0,0,1,2,1000,13,0
11963,13787,2,9,237,5,1,0,1,1,2,153100,29,1
401,6560,5,0,40,4,0,0,1,1,2,30,2,0
89,4537,14,2,187,3,0,0,1,1,0,0,45,1
402,9469,2,5,73,15,1,0,0,1,2,500,13,0
1548,3849,5,3,44,5,1,0,1,1,10,10000,29,1
403,5275,5,5,20,15,1,0,1,1,0,100,37,0
12472,1938,5,9,237,15,1,0,1,1,3,200,13,1
404,6180,10,0,249,4,1,0,1,1,2,10,2,0
11464,13018,0,3,44,15,1,0,1,1,3,5000,40,1
405,2702,1,0,91,4,1,0,1,1,5,50,2,0
559,10600,2,9,237,5,1,0,1,1,3,100100,29,1
406,3968,5,0,72,4,1,0,1,1,10,30,2,0
6432,4516,2,3,44,15,1,0,1,1,0,200,37,1
407,2039,2,5,258,15,1,0,0,1,2,50,37,0
9393,3216,13,3,98,15,1,0,1,3,0,100,13,1
408,1011,6,14,243,15,1,0,0,1,3,200,37,0
5059,10516,2,9,237,5,1,0,1,1,3,51000,29,1
409,6895,13,5,73,15,1,0,0,1,3,100,13,0
11764,13980,2,3,44,15,1,0,1,1,0,3000,40,1
410,11572,10,5,317,15,1,0,0,1,4,500,13,0
82,14843,0,3,205,15,1,0,1,1,3,50,13,1
411,5,11,0,309,4,1,0,1,1,2,100,2,0
8694,9888,0,19,80,15,0,0,1,1,3,50,37,1
412,10786,11,0,91,6,1,0,0,1,7,110,18,0
11695,10647,0,19,104,3,1,0,1,1,0,0,28,1
413,3278,5,3,44,5,1,0,1,1,2,37510,29,0
3086,8234,2,9,237,5,1,0,1,1,2,40,29,1
414,6025,13,0,91,4,0,0,1,1,2,10,2,0
8047,12310,0,3,44,5,1,0,1,1,10,180460,29,1
415,9629,5,0,91,4,1,0,0,1,3,15,2,0
8974,14231,13,3,341,15,1,0,1,1,0,2000,37,1
416,4431,14,0,91,4,0,0,1,1,1,10,2,0
11866,4223,11,3,44,15,1,0,1,1,0,400,13,1
417,7301,13,0,72,15,1,0,1,1,0,10,13,0
12540,6634,2,3,44,5,1,0,1,1,2,5385,29,1
419,6417,14,0,304,15,1,0,0,1,2,200,37,0
8365,2060,2,3,44,5,1,0,1,1,5,350000,29,1
420,8726,5,5,258,15,1,0,0,1,3,500,37,0
6601,954,0,9,237,5,1,0,1,1,3,313100,29,1
421,2123,2,5,123,15,1,0,0,1,2,500,13,0
2944,2422,2,9,237,5,0,0,1,1,5,4300,29,1
422,11989,2,5,123,15,1,0,0,1,13,500,13,0
13418,538,2,3,44,5,1,0,1,1,3,240100,29,1
423,7256,1,5,269,15,1,0,0,1,3,300,37,0
8992,11016,2,9,95,5,1,0,1,1,5,200,29,1
424,4343,5,11,165,15,1,0,0,1,3,10,37,0
5348,4786,15,3,341,15,1,0,1,1,0,3000,40,1
425,911,2,0,91,4,1,0,1,1,1,10,2,0
4018,1427,14,2,224,15,1,0,1,1,0,100,13,1
426,14357,14,11,136,4,1,0,1,1,1,10,2,0
7539,4271,5,3,341,5,1,0,1,1,3,26770,29,1
427,359,2,5,123,15,1,0,0,1,3,500,13,0
6554,9783,13,9,197,5,1,0,1,1,0,45000,29,1
428,1905,11,0,309,4,1,0,1,1,4,50,2,0
2332,13548,0,3,223,15,1,0,1,1,0,1000,36,1
429,6352,5,0,249,4,1,0,0,1,5,100,2,0
13560,3030,0,9,197,5,1,0,1,1,5,500,30,1
430,12551,13,5,258,5,1,0,0,1,2,10,22,0
4509,11309,2,3,44,5,1,0,1,1,5,200,29,1
431,8242,13,11,165,15,1,0,0,3,0,500,37,0
215,7909,0,3,44,5,1,0,1,1,3,4000,29,1
432,11895,1,5,258,15,1,0,0,1,1,120,37,0
8929,3624,2,3,44,3,1,0,1,1,0,0,46,1
433,1341,5,0,309,4,1,0,1,1,1,10,2,0
4056,12021,2,9,237,5,1,0,1,1,3,10,29,1
434,3693,5,5,317,15,1,0,0,1,2,500,13,0
13328,5842,1,3,44,5,1,0,1,1,0,5000,29,1
435,5178,5,5,73,15,1,0,0,1,5,100,13,0
11464,13018,0,3,44,15,1,0,1,1,3,5000,40,1
436,3612,2,5,317,15,1,0,0,1,1,150,13,0
1265,4790,0,9,197,15,1,0,1,1,0,500,36,1
437,6717,1,10,110,5,1,0,0,1,2,50,22,0
9571,9290,0,3,44,5,1,0,1,1,20,1750,29,1
438,6297,2,5,123,15,1,0,0,1,1,100,13,0
4916,12133,2,3,44,5,1,0,1,1,5,800000,29,1
439,333,10,14,261,14,0,0,1,1,0,20000,32,0
645,414,2,3,341,5,1,0,0,1,3,200,29,1
440,487,13,0,72,4,1,0,1,1,2,100,2,0
7950,13123,2,3,19,15,1,0,1,1,0,500,37,1
441,6575,13,6,138,15,1,0,1,1,3,100,13,0
10650,4510,2,3,341,5,1,0,0,1,1,10,29,1
442,2362,0,0,309,4,1,0,1,1,12,30,2,0
8914,2543,0,3,205,3,1,0,1,1,3,0,28,1
443,7872,14,3,223,5,1,0,1,1,2,200,29,0
6737,1800,0,3,44,15,1,0,1,1,0,3000,13,1
444,11688,2,5,317,15,1,0,0,1,3,15,13,0
1694,3659,2,9,237,5,1,0,1,1,2,10,29,1
445,13481,0,5,58,15,1,0,1,1,0,1000,40,0
3686,13179,0,3,44,5,1,0,1,1,3,17001,29,1
446,10613,1,5,50,15,1,0,0,1,1,6000,40,0
7959,14204,0,3,19,15,1,0,1,1,3,50000,10,1
447,13303,11,11,78,15,1,0,0,1,0,50,37,0
2483,4821,2,3,44,5,1,0,1,1,5,5000100,29,1
448,8216,6,5,258,15,1,0,0,1,3,2500,13,0
4755,10528,0,3,44,5,1,0,1,1,5,25000,29,1
449,10179,5,5,317,15,1,0,0,1,5,100,10,0
2468,3547,2,9,237,5,1,0,1,1,10,150000,29,1
450,1803,5,0,91,4,1,0,1,1,4,10,2,0
1583,5294,0,9,197,15,1,0,1,1,0,500,13,1
451,1973,13,5,123,15,1,0,0,1,3,50,37,0
11985,4422,2,9,128,15,1,0,1,1,3,102,40,1
452,582,2,5,20,4,1,0,1,1,5,50,2,0
5736,4971,0,3,44,5,1,0,1,3,6,11000,29,1
454,11233,0,4,303,12,1,0,0,1,4,0,21,0
12821,3646,0,3,44,15,1,0,1,1,0,100,37,1
455,4050,2,5,123,15,1,0,0,1,13,10,37,0
5111,4908,11,3,44,5,0,0,1,1,10,150000,29,1
456,1328,2,5,58,15,0,0,0,1,80,2000,13,0
10112,1,2,9,237,5,1,0,1,1,2,42205,29,1
457,7690,5,5,220,15,1,0,0,1,2,500,13,0
8652,3954,2,3,44,5,1,0,1,1,3,201,29,1
458,1682,13,11,165,15,1,0,0,1,2,50,37,0
9929,260,2,3,44,5,1,0,1,1,10,5000,29,1
459,4423,14,14,59,15,1,0,0,1,7,300,37,0
6979,476,2,3,341,5,1,0,0,1,5,10,29,1
460,6609,10,10,137,15,1,0,0,1,3,600,13,0
89,4537,14,2,187,3,0,0,1,1,0,0,45,1
461,2894,13,5,317,15,1,0,1,1,0,500,37,0
1742,4339,1,3,44,5,1,0,1,1,30,50,29,1
462,1856,13,11,92,15,0,0,0,1,1,100,37,0
11269,7335,2,9,237,5,0,0,1,1,10,85001,29,1
463,3798,11,0,43,15,1,0,0,1,4,500,37,0
14,639,2,9,237,5,1,0,1,1,5,310,29,1
464,11332,13,5,123,15,1,0,0,3,0,500,37,0
14235,4662,1,3,341,15,1,0,1,1,0,3500,36,1
466,7208,2,5,73,15,1,0,0,1,13,500,37,0
9777,5457,0,3,205,3,1,0,1,1,3,0,52,1
467,1451,13,5,123,15,0,0,0,3,0,80,13,0
5395,7114,0,3,44,15,1,0,0,1,0,500,13,1
468,144,11,0,249,4,0,0,1,1,2,10,2,0
5639,14290,0,3,44,15,1,0,1,1,0,3000,40,1
469,7578,5,5,58,15,1,0,1,1,0,100,13,0
13656,14797,1,19,312,15,1,0,1,1,3,10000,36,1
470,14711,13,0,72,4,1,0,1,1,4,10,2,0
4226,3222,2,3,44,5,1,0,1,1,10,5000,29,1
471,7229,5,5,58,15,1,0,1,1,0,200,37,0
7297,11802,2,9,237,5,1,0,1,1,5,1100,29,1
472,7254,5,0,91,4,1,0,0,1,1,200,2,0
1010,65,10,3,44,5,1,0,1,1,38,245,29,1
473,693,15,5,317,15,5,0,1,1,0,10,13,0
14286,4071,2,3,341,5,1,0,0,1,1,2000,29,1
474,6586,2,0,72,4,1,0,0,1,1,10,2,0
7301,12937,14,3,98,15,1,0,1,1,0,20,13,1
475,8935,14,0,249,4,1,0,0,1,4,20,2,0
10976,6865,2,9,237,5,1,0,1,1,2,150100,29,1
476,12745,15,0,249,4,1,0,1,1,3,10,2,0
14504,7101,2,9,237,5,1,0,1,1,2,200000,29,1
477,5269,5,0,309,4,1,0,0,1,3,26,2,0
14,639,2,9,237,5,1,0,1,1,5,310,29,1
478,8934,1,6,190,15,1,0,0,1,0,200,37,0
11028,7093,2,9,237,5,1,0,1,1,5,1520,29,1
479,6055,11,0,91,4,1,0,1,1,3,30,2,0
8939,349,0,9,197,5,1,0,1,1,20,34949,29,1
480,8448,13,0,72,15,1,0,0,1,3,100,13,0
5111,4908,11,3,44,5,0,0,1,1,10,150000,29,1
481,10484,1,11,211,4,1,0,1,1,2,10,2,0
5190,12576,0,3,44,15,1,0,1,1,0,500,13,1
482,1498,14,11,211,4,1,0,0,1,3,20,2,0
5855,556,0,9,95,15,1,0,1,1,0,500,13,1
483,9948,2,11,30,15,1,0,0,3,0,500,37,0
543,5097,2,9,95,5,1,0,1,1,5,200,29,1
484,3260,5,5,333,15,1,0,1,1,0,500,13,0
1583,5294,0,9,197,15,1,0,1,1,0,500,13,1
485,2244,2,0,91,15,1,0,0,1,3,800,13,0
8758,13449,2,9,237,5,1,0,1,1,2,10,29,1
486,2728,0,3,247,15,1,0,1,1,3,500,13,0
11531,3564,2,3,44,5,1,0,1,1,2,5501,29,1
487,12148,1,0,304,4,1,0,0,1,5,10,2,0
12265,3485,0,3,341,3,0,0,1,1,0,0,28,1
488,7691,2,5,55,15,0,0,1,1,0,500,37,0
60,2359,1,3,44,5,1,0,1,1,10,150100,29,1
489,8699,2,0,72,4,1,0,0,1,2,50,2,0
257,12260,2,9,95,15,1,0,1,1,0,5000,13,1
490,4993,11,11,136,15,1,0,0,1,10,1000,37,0
3280,4472,0,3,98,5,1,0,1,1,10,5000,29,1
491,8321,11,11,164,4,1,0,1,1,2,120,2,0
14190,8941,2,9,237,5,1,0,1,1,4,230000,29,1
492,4307,14,6,134,15,1,0,0,1,4,30,13,0
7339,4203,2,3,341,15,1,0,1,1,5,200,36,1
493,6841,13,0,249,4,1,0,1,1,4,10,2,0
12644,10646,0,3,44,3,1,0,1,1,3,0,28,1
494,8859,5,5,281,15,1,0,0,1,3,100,13,0
8167,11067,2,9,237,15,1,0,1,1,3,15550,36,1
495,210,5,5,73,15,1,0,0,1,6,540,37,0
12364,899,0,0,91,3,1,1,0,1,0,0,28,1
